Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
1,14:16:42.372,Ground 1 Bot,Track Master 100,18.868000s,1888,895,0.474047,0.894992,1.888032,0.474034,0,0
2,14:17:02.774,Ground 2 Bot,Track Master 100,20.393002s,1896,915,0.482595,0.914992,1.896033,0.482582,0,0
3,14:17:23.174,Ground 3 Bot,Track Master 100,20.391001s,1915,980,0.511749,0.979991,1.915033,0.511736,0,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale,Avg Target Scale,Avg Time Dilation
Track Master 100,5711,2790,2.78998,5.710769,

Kills:,3
Deaths:,0
Fight Time:,59.652
Time Remaining:,0.0
Avg TTK:,19.997261
Damage Done:,2.78998
Total Overshots:,0
Damage Taken:,0.0
Hit Count:,2790
Miss Count:,2921
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
MBS Points:,0.0
Score:,2790.0
Scenario:,VT Ground Intermediate S5
Hash:,489b27e681807e0212eef50241bb0769
Game Version:,3.7.10.2025-07-31-16-09-12-1e030a50ff30
Challenge Start:,14:16:23.372
Pause Count:,0
Pause Duration:,0
Avg Target Scale:,1.0
Avg Time Dilation:,1.0

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,CSGO
Sens Increment:,0.471429
Horiz Sens:,1.5
Vert Sens:,1.5
DPI:,800
FOV:,90.0
FOVScale:,Counter-Strike
Hide Gun:,false
Crosshair:,ch.png
Crosshair Scale:,1.0
Crosshair Color:,000100FF
Resolution:,1920x1080
Avg FPS:,272.754028
Resolution Scale:,100.0
