Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
1,17:50:08.776,Popcorn 2 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
2,17:50:10.387,Popcorn 4 Bot,BB Gun,0.954000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
3,17:50:11.281,Popcorn 1 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
4,17:50:13.082,Popcorn 3 Bot,BB Gun,1.286000s,3,1,0.333333,1.000000,3.000000,0.333333,0,0
5,17:50:14.866,Popcorn 4 Bot,BB Gun,1.173000s,3,1,0.333333,1.000000,3.000000,0.333333,0,0
6,17:50:15.410,Popcorn 2 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
7,17:50:16.042,Popcorn 2 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
8,17:50:16.647,Popcorn 3 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
9,17:50:17.338,Popcorn 4 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
10,17:50:18.747,Popcorn 1 Bot,BB Gun,0.712000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
11,17:50:19.390,Popcorn 2 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
12,17:50:20.014,Popcorn 3 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
13,17:50:20.922,Popcorn 1 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
14,17:50:21.562,Popcorn 2 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
15,17:50:22.086,Popcorn 3 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
16,17:50:22.585,Popcorn 1 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
17,17:50:23.198,Popcorn 1 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
18,17:50:23.765,Popcorn 2 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
19,17:50:24.827,Popcorn 3 Bot,BB Gun,0.401000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
20,17:50:25.846,Popcorn 4 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
21,17:50:26.390,Popcorn 1 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
22,17:50:26.937,Popcorn 2 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
23,17:50:27.420,Popcorn 3 Bot,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
24,17:50:27.897,Popcorn 4 Bot,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
25,17:50:28.370,Popcorn 4 Bot,BB Gun,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
26,17:50:28.977,Popcorn 1 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
27,17:50:30.350,Popcorn 3 Bot,BB Gun,0.759000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
28,17:50:32.939,Popcorn 2 Bot,BB Gun,1.856000s,4,1,0.250000,1.000000,4.000000,0.250000,0,0
29,17:50:33.659,Popcorn 3 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
30,17:50:34.119,Popcorn 3 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
31,17:50:34.944,Popcorn 4 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
32,17:50:35.573,Popcorn 2 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
33,17:50:36.022,Popcorn 1 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
34,17:50:37.197,Popcorn 4 Bot,BB Gun,0.493000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
35,17:50:37.624,Popcorn 3 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
36,17:50:38.780,Popcorn 4 Bot,BB Gun,0.681000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
37,17:50:40.495,Popcorn 1 Bot,BB Gun,1.002000s,3,1,0.333333,1.000000,3.000000,0.333333,0,0
38,17:50:41.385,Popcorn 3 Bot,BB Gun,0.242000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
39,17:50:41.952,Popcorn 3 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
40,17:50:43.645,Popcorn 2 Bot,BB Gun,0.969000s,3,1,0.333333,1.000000,3.000000,0.333333,0,0
41,17:50:44.401,Popcorn 4 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
42,17:50:45.150,Popcorn 1 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
43,17:50:45.635,Popcorn 1 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
44,17:50:46.188,Popcorn 4 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
45,17:50:47.635,Popcorn 2 Bot,BB Gun,0.697000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
46,17:50:50.522,Popcorn 4 Bot,BB Gun,2.104000s,4,1,0.250000,1.000000,4.000000,0.250000,0,0
47,17:50:54.010,Popcorn 2 Bot,BB Gun,2.900000s,4,1,0.250000,1.000000,4.000000,0.250000,0,0
48,17:50:54.894,Popcorn 4 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
49,17:50:55.777,Popcorn 3 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
50,17:50:57.617,Popcorn 3 Bot,BB Gun,1.363000s,3,1,0.333333,1.000000,3.000000,0.333333,0,0
51,17:50:58.154,Popcorn 4 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
52,17:50:58.912,Popcorn 3 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
53,17:51:00.185,Popcorn 1 Bot,BB Gun,0.715000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
54,17:51:01.317,Popcorn 1 Bot,BB Gun,0.736000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
55,17:51:02.331,Popcorn 1 Bot,BB Gun,0.469000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
56,17:51:03.585,Popcorn 3 Bot,BB Gun,0.830000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
57,17:51:04.884,Popcorn 1 Bot,BB Gun,0.731000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
58,17:51:06.032,Popcorn 4 Bot,BB Gun,0.529000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
59,17:51:06.659,Popcorn 4 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
60,17:51:07.359,Popcorn 2 Bot,BB Gun,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale,Avg Target Scale,Avg Time Dilation
BB Gun,93,60,60.0,93.0,

Kills:,60
Deaths:,0
Fight Time:,21.605
Time Remaining:,0.0
Avg TTK:,0.999637
Damage Done:,60.0
Total Overshots:,0
Damage Taken:,0.0
Hit Count:,60
Miss Count:,33
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,1
Distance Traveled:,0.0
MBS Points:,0.0
Score:,600.0
Scenario:,VT Popcorn Novice S5
Hash:,045398ef32a43c9c003be756b7901529
Game Version:,3.7.10.2025-07-31-16-09-12-1e030a50ff30
Challenge Start:,17:50:07.642
Pause Count:,0
Pause Duration:,0
Avg Target Scale:,1.0
Avg Time Dilation:,1.0

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,CSGO
Sens Increment:,0.471429
Horiz Sens:,1.5
Vert Sens:,1.5
DPI:,800
FOV:,90.0
FOVScale:,Counter-Strike
Hide Gun:,false
Crosshair:,ch.png
Crosshair Scale:,1.0
Crosshair Color:,000100FF
Resolution:,1920x1080
Avg FPS:,233.918289
Resolution Scale:,100.0
